combo_index,distance_sigma_m,angle_sigma_deg,yaw_sigma_deg,distance_global_weight,angle_global_weight,yaw_global_weight,robust_rejection_score_threshold,robust_min_score_gap,robust_max_rejections,solver_success_rate,position_mean_error_m,position_median_error_m,position_p90_error_m,position_p95_error_m,position_max_error_m,heading_mean_abs_error_deg,heading_median_abs_error_deg,heading_p90_abs_error_deg,heading_p95_abs_error_deg,heading_max_abs_error_deg,position_within_5cm_rate,position_within_10cm_rate,heading_within_5deg_rate,heading_within_10deg_rate,joint_within_10cm_10deg_rate,samples_with_rejection,total_rejected_tags,combo_runtime_s
33,0.04,2.5,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.042026800347677945,0.036140630897082054,0.06931005284845099,0.0909934292721014,0.12072086360568725,1.076116559134182,0.7500998728287982,2.533642243035274,3.3797666146012943,4.734417921324592,0.7435897435897436,0.9743589743589743,1.0,1.0,0.9743589743589743,7,7,0.4424006000008376
34,0.04,2.5,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04291542238196745,0.036989870777127946,0.0738741161902504,0.10110427559694328,0.12177192446033996,1.074794878776006,0.7165569871584694,2.534431723635805,3.379879901183301,4.697326971796741,0.7692307692307693,0.9487179487179487,1.0,1.0,0.9487179487179487,7,7,0.4541663999989396
35,0.04,2.5,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.045520080488998436,0.037380692243296876,0.07743623380153164,0.10791155695669505,0.12237360253749283,1.0882228047135891,0.6972489392493912,2.53489057666269,3.379921123933343,4.675672428993977,0.6923076923076923,0.9487179487179487,1.0,1.0,0.9487179487179487,5,5,0.4251126999988628
36,0.04,3.0,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04541971864847021,0.045645236662859356,0.07519045128062268,0.07655773107793627,0.11701823767516535,1.202246173227466,0.9901543545212235,2.1036173529909092,3.546660400024791,4.949638603915901,0.6923076923076923,0.9743589743589743,1.0,1.0,0.9743589743589743,11,11,0.4560090000013588
37,0.04,3.0,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04334604432615937,0.03587018362888247,0.07640325923464154,0.09309432191196355,0.12837326609690305,1.1038689571773057,0.8269906550227688,2.1860591298819827,3.3456906034143685,4.802996969154606,0.6923076923076923,0.9743589743589743,1.0,1.0,0.9743589743589743,4,4,0.4145939999980328
38,0.04,3.0,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04442229732627703,0.03651871704399205,0.07932319400791009,0.09986048905262228,0.13144876658357507,1.081709284761288,0.7650869528791588,2.6184172394448524,3.3415232652829445,4.7327412549757355,0.6923076923076923,0.9743589743589743,1.0,1.0,0.9743589743589743,6,6,0.4370078000029025
39,0.04,3.0,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04644051516004095,0.03890462515809009,0.08052250843331121,0.10308723716813813,0.13304687254765235,1.078316683842259,0.727252256564924,2.6248068903142894,3.3390235158504424,4.69539678529793,0.6666666666666666,0.9230769230769231,1.0,1.0,0.9230769230769231,4,4,0.4191887000015413
40,0.04,3.0,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04794992548275358,0.04022016716913115,0.08424718237644604,0.10805319973950549,0.13396826281579755,1.0846768916193104,0.7052766033924627,2.6286275169427995,3.337476189322331,4.673595035443867,0.6410256410256411,0.9230769230769231,1.0,1.0,0.9230769230769231,3,3,0.4061127999993914
41,0.04,4.0,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04807843007625695,0.04690167338795527,0.07695660492084914,0.08507933707038468,0.11708583391731836,1.202785375513143,1.00033089397283,2.170634037406387,3.537403685219431,4.949505542819054,0.5897435897435898,0.9743589743589743,1.0,1.0,0.9743589743589743,10,10,0.4473047999999835
42,0.04,4.0,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04644455021436606,0.039033748641445175,0.08012262343431364,0.10789661069053363,0.1403873817134944,1.1195286650640184,0.8640232928597413,2.2804785905816516,3.3011045001188677,4.801853622190492,0.6666666666666666,0.9487179487179487,1.0,1.0,0.9487179487179487,5,5,0.41315019999819924
