sample_uid,observation_uid,tag_id,camera_role,distance_use,distance_use_reason,distance_m2_signed,distance_m2_abs,angle_use,angle_use_reason,yaw_use,yaw_use_reason,yaw_mode,yaw_resolved_deg,predicted_yaw_deg
main29_s025,main29_s025_o157,33,rear,True,kept_m2_abs_lt_0p95,0.30910274847277597,0.30910274847277597,True,kept_no_second_screen,True,accept_keep,keep,-25.80000000000001,-27.44561498860901
main29_s025,main29_s025_o158,34,rear,True,kept_m2_abs_lt_0p95,-0.42030783228404367,0.42030783228404367,True,kept_no_second_screen,True,accept_keep,keep,-53.400000000000006,-54.791278421590505
main29_s026,main29_s026_o159,31,front,True,kept_m2_abs_lt_0p95,-0.21377997436319518,0.21377997436319518,True,kept_no_second_screen,True,accept_keep,keep,24.0,18.403731029884966
main29_s026,main29_s026_o160,55,front,True,kept_m2_abs_lt_0p95,-0.19178784826920925,0.19178784826920925,True,kept_no_second_screen,True,accept_keep,keep,-30.599999999999994,-27.393480272357465
main29_s026,main29_s026_o161,56,front,True,kept_m2_abs_lt_0p95,0.19178784826920925,0.19178784826920925,True,kept_no_second_screen,True,accept_keep,keep,-51.0,-52.08935209915444
main29_s026,main29_s026_o162,52,rear,True,kept_m2_abs_lt_0p95,0.7527424798823579,0.7527424798823579,True,kept_no_second_screen,True,accept_keep,keep,17.80000000000001,27.52194218622668
main29_s027,main29_s027_o163,31,front,True,kept_m2_abs_lt_0p95,0.19553858996978146,0.19553858996978146,True,kept_no_second_screen,True,accept_keep,keep,27.69999999999999,27.922871224324922
main29_s027,main29_s027_o164,32,front,True,kept_m2_abs_lt_0p95,-0.8337173122199371,0.8337173122199371,True,kept_no_second_screen,True,accept_keep,keep,-15.5,-10.793705775486842
main29_s027,main29_s027_o165,33,front,True,kept_m2_abs_lt_0p95,0.6381787222501556,0.6381787222501556,True,kept_no_second_screen,True,accept_keep,keep,-34.599999999999994,-26.52161480549489
main29_s028,main29_s028_o169,53,front,True,kept_m2_abs_lt_0p95,-0.3069614406605048,0.3069614406605048,True,kept_no_second_screen,True,accept_keep,keep,-16.30000000000001,-11.586074013926577
main29_s028,main29_s028_o170,54,front,True,kept_m2_abs_lt_0p95,0.6163320306277953,0.6163320306277953,True,kept_no_second_screen,True,accept_keep,keep,54.900000000000006,59.759136938188135
main29_s028,main29_s028_o171,55,front,True,kept_m2_abs_lt_0p95,0.31798569188547177,0.31798569188547177,True,kept_no_second_screen,True,accept_keep,keep,40.900000000000006,44.57628227208181
main29_s028,main29_s028_o172,32,rear,True,kept_m2_abs_lt_0p95,-0.011024251224966974,0.011024251224966974,True,kept_no_second_screen,True,accept_keep,keep,-15.599999999999994,-17.000533787821382
main29_s028,main29_s028_o173,33,rear,True,kept_m2_abs_lt_0p95,-0.4460957612182699,0.4460957612182699,True,kept_no_second_screen,True,accept_keep,keep,-34.19999999999999,-37.3000021664966
main29_s029,main29_s029_o174,49,front,False,rejected_m2_abs_ge_0p95,-1.4104663126815526,1.4104663126815526,True,kept_no_second_screen,True,accept_keep,keep,39.80000000000001,42.85802318861067
main29_s029,main29_s029_o175,50,front,False,rejected_m2_abs_ge_0p95,0.9686411250185234,0.9686411250185234,True,kept_no_second_screen,True,accept_keep,keep,29.5,35.67341991928504
main29_s029,main29_s029_o176,51,front,True,kept_m2_abs_lt_0p95,-0.29591016783844015,0.29591016783844015,True,kept_no_second_screen,True,accept_keep,keep,18.099999999999994,23.668579698550957
main29_s029,main29_s029_o177,53,front,True,kept_m2_abs_lt_0p95,-0.20315189874171136,0.20315189874171136,True,kept_no_second_screen,False,reject_poor_keep_flip_match,flip,,-8.869617432881512
main29_s029,main29_s029_o178,58,rear,True,kept_m2_abs_lt_0p95,0.4990620665801515,0.4990620665801515,True,kept_no_second_screen,True,accept_keep,keep,-55.900000000000006,-54.394999622930015
repeat10_s001,repeat10_s001_o002,37,front,True,kept_m2_abs_lt_0p95,0.01741651001415434,0.01741651001415434,True,kept_no_second_screen,True,accept_keep,keep,18.900000000000006,21.273795608752494
repeat10_s001,repeat10_s001_o003,38,front,True,kept_m2_abs_lt_0p95,-0.11446048390650887,0.11446048390650887,True,kept_no_second_screen,False,reject_poor_keep_flip_match,flip,,8.849687972072047
repeat10_s001,repeat10_s001_o004,39,front,True,kept_m2_abs_lt_0p95,-0.01741651001415434,0.01741651001415434,True,kept_no_second_screen,False,reject_small_predicted_yaw,flip,,-4.458008835093096
repeat10_s001,repeat10_s001_o005,45,rear,True,kept_m2_abs_lt_0p95,0.6390820101830919,0.6390820101830919,True,kept_no_second_screen,True,accept_keep,keep,8.099999999999994,16.400453267102108
repeat10_s002,repeat10_s002_o006,45,front,True,kept_m2_abs_lt_0p95,-0.0240866869109706,0.0240866869109706,True,kept_no_second_screen,False,reject_small_predicted_yaw,keep,,5.163339546296186
repeat10_s002,repeat10_s002_o007,46,front,True,kept_m2_abs_lt_0p95,-0.35305736393150977,0.35305736393150977,True,kept_no_second_screen,True,accept_flip,flip,-8.900000000000006,-8.994631005837334
repeat10_s002,repeat10_s002_o008,47,front,True,kept_m2_abs_lt_0p95,-0.4018684334164917,0.4018684334164917,True,kept_no_second_screen,True,accept_keep,keep,-22.400000000000006,-22.130460921130236
repeat10_s002,repeat10_s002_o009,48,front,True,kept_m2_abs_lt_0p95,0.37714405084248037,0.37714405084248037,True,kept_no_second_screen,True,accept_keep,keep,-34.400000000000006,-33.154016772840066
repeat10_s002,repeat10_s002_o010,39,rear,False,rejected_m2_abs_ge_0p95,1.0478139444107493,1.0478139444107493,True,kept_no_second_screen,True,accept_keep,keep,-15.599999999999994,-15.147349495730168
repeat10_s003,repeat10_s003_o012,45,front,True,kept_m2_abs_lt_0p95,0.5956691155410474,0.5956691155410474,True,kept_no_second_screen,True,accept_flip,flip,41.30000000000001,38.58835672902589
repeat10_s003,repeat10_s003_o013,46,front,True,kept_m2_abs_lt_0p95,-0.23061292819078538,0.23061292819078538,True,kept_no_second_screen,True,accept_keep,keep,21.5,24.72865537410891
repeat10_s003,repeat10_s003_o014,48,front,True,kept_m2_abs_lt_0p95,0.09006878000726942,0.09006878000726942,True,kept_no_second_screen,False,reject_poor_keep_flip_match,flip,,-11.917746835244401
repeat10_s003,repeat10_s003_o015,35,rear,True,kept_m2_abs_lt_0p95,-0.09006878000726942,0.09006878000726942,True,kept_no_second_screen,True,accept_flip,flip,35.599999999999994,35.35292502301331
repeat10_s004,repeat10_s004_o017,42,front,False,rejected_m2_abs_ge_0p95,-1.4904637147195032,1.4904637147195032,True,kept_no_second_screen,True,accept_keep,keep,-26.900000000000006,-23.46160350473849
repeat10_s004,repeat10_s004_o018,43,front,True,kept_m2_abs_lt_0p95,-0.2467294326734315,0.2467294326734315,True,kept_no_second_screen,True,accept_flip,flip,-34.099999999999994,-38.648011265479454
repeat10_s004,repeat10_s004_o019,45,front,True,kept_m2_abs_lt_0p95,0.2467294326734315,0.2467294326734315,True,kept_no_second_screen,True,accept_keep,keep,30.30000000000001,30.963615638250303
repeat10_s004,repeat10_s004_o020,46,front,True,kept_m2_abs_lt_0p95,0.4852906780017019,0.4852906780017019,True,kept_no_second_screen,False,reject_poor_keep_flip_match,flip,,19.450079420148086
repeat10_s004,repeat10_s004_o021,35,rear,True,kept_m2_abs_lt_0p95,-0.7438764464083336,0.7438764464083336,True,kept_no_second_screen,True,accept_keep,keep,51.19999999999999,50.46400302467396
repeat10_s004,repeat10_s004_o022,36,rear,True,kept_m2_abs_lt_0p95,0.34711117374072176,0.34711117374072176,True,kept_no_second_screen,True,accept_keep,keep,26.599999999999994,33.095523622400606
repeat10_s005,repeat10_s005_o024,36,front,False,rejected_m2_abs_ge_0p95,-1.0563591221486623,1.0563591221486623,True,kept_no_second_screen,False,reject_small_predicted_yaw,flip,,-5.814158966584046
repeat10_s005,repeat10_s005_o025,37,front,True,kept_m2_abs_lt_0p95,-0.1090270928061603,0.1090270928061603,True,kept_no_second_screen,True,accept_flip,flip,-14.900000000000006,-17.71448228768054
repeat10_s005,repeat10_s005_o026,38,front,True,kept_m2_abs_lt_0p95,-0.9057702325525883,0.9057702325525883,True,kept_no_second_screen,True,accept_keep,keep,-27.900000000000006,-28.98667608699941
repeat10_s005,repeat10_s005_o027,39,front,False,rejected_m2_abs_ge_0p95,0.9881351888144932,0.9881351888144932,True,kept_no_second_screen,True,accept_keep,keep,-40.900000000000006,-38.258992193686595
repeat10_s005,repeat10_s005_o028,40,front,False,rejected_m2_abs_ge_0p95,2.168501214864324,2.168501214864324,True,kept_no_second_screen,True,accept_keep,keep,41.19999999999999,44.27923501557888
repeat10_s005,repeat10_s005_o029,41,front,True,kept_m2_abs_lt_0p95,-0.879108096008333,0.879108096008333,True,kept_no_second_screen,True,accept_flip,flip,40.900000000000006,35.119697913505604
repeat10_s005,repeat10_s005_o031,49,rear,False,rejected_m2_abs_ge_0p95,2.047051896750089,2.047051896750089,True,kept_no_second_screen,True,accept_keep,keep,-28.0,-29.6850168008138
repeat10_s006,repeat10_s006_o033,36,front,True,kept_m2_abs_lt_0p95,0.3979499863369629,0.3979499863369629,True,kept_no_second_screen,False,reject_small_predicted_yaw,flip,,-7.876592061347537
repeat10_s006,repeat10_s006_o034,37,front,True,kept_m2_abs_lt_0p95,-0.07691434844783629,0.07691434844783629,True,kept_no_second_screen,True,accept_keep,keep,-23.5,-22.667157473955626
repeat10_s006,repeat10_s006_o035,38,front,False,rejected_m2_abs_ge_0p95,-1.2900359506241088,1.2900359506241088,True,kept_no_second_screen,True,accept_keep,keep,-35.400000000000006,-35.92796607773346
repeat10_s006,repeat10_s006_o036,39,front,True,kept_m2_abs_lt_0p95,-0.5039631810915695,0.5039631810915695,True,kept_no_second_screen,True,accept_keep,keep,-46.0,-45.89142868185513
repeat10_s006,repeat10_s006_o037,40,front,False,rejected_m2_abs_ge_0p95,1.8844293184136784,1.8844293184136784,True,kept_no_second_screen,True,accept_flip,flip,42.69999999999999,35.537761914641976
repeat10_s006,repeat10_s006_o039,49,rear,True,kept_m2_abs_lt_0p95,-0.3210356378891266,0.3210356378891266,True,kept_no_second_screen,False,reject_ambiguous_low_separation,keep,,-15.192842071834093
repeat10_s006,repeat10_s006_o040,50,rear,True,kept_m2_abs_lt_0p95,0.6503908222007571,0.6503908222007571,True,kept_no_second_screen,True,accept_keep,keep,-38.69999999999999,-41.246270631054585
repeat10_s007,repeat10_s007_o041,32,front,False,rejected_m2_abs_ge_0p95,1.0159608088712302,1.0159608088712302,True,kept_no_second_screen,True,accept_keep,keep,34.5,36.929731401503204
repeat10_s007,repeat10_s007_o042,33,front,False,rejected_m2_abs_ge_0p95,-1.4494230291170318,1.4494230291170318,True,kept_no_second_screen,True,accept_keep,keep,19.80000000000001,23.994664057187038
repeat10_s007,repeat10_s007_o043,34,front,True,kept_m2_abs_lt_0p95,-0.678172467793221,0.678172467793221,True,kept_no_second_screen,False,reject_small_predicted_yaw,keep,,7.7649158091234085
repeat10_s007,repeat10_s007_o044,35,front,True,kept_m2_abs_lt_0p95,0.7613262172727753,0.7613262172727753,True,kept_no_second_screen,False,reject_poor_keep_flip_match,keep,,-9.656771421853136
repeat10_s007,repeat10_s007_o046,58,front,True,kept_m2_abs_lt_0p95,-0.08315374947955423,0.08315374947955423,True,kept_no_second_screen,True,accept_keep,keep,-39.19999999999999,-36.74309110461866
repeat10_s008,repeat10_s008_o048,47,front,True,kept_m2_abs_lt_0p95,0.15592906356847025,0.15592906356847025,True,kept_no_second_screen,True,accept_keep,keep,29.599999999999994,32.5404396907565
repeat10_s008,repeat10_s008_o049,48,front,True,kept_m2_abs_lt_0p95,-0.15592906356847025,0.15592906356847025,True,kept_no_second_screen,True,accept_keep,keep,17.80000000000001,21.38731115825584
repeat10_s008,repeat10_s008_o050,49,front,True,kept_m2_abs_lt_0p95,-0.46475735667288753,0.46475735667288753,True,kept_no_second_screen,False,reject_ambiguous_low_separation,flip,,8.306579745193346
repeat10_s008,repeat10_s008_o051,50,front,True,kept_m2_abs_lt_0p95,-0.5430201250938878,0.5430201250938878,True,kept_no_second_screen,False,reject_small_predicted_yaw,flip,,-6.090917168534418
repeat10_s008,repeat10_s008_o052,51,front,True,kept_m2_abs_lt_0p95,0.3619501356649746,0.3619501356649746,True,kept_no_second_screen,False,reject_poor_keep_flip_match,flip,,-22.936454154903686
repeat10_s008,repeat10_s008_o053,34,rear,True,kept_m2_abs_lt_0p95,0.4904174367446501,0.4904174367446501,True,kept_no_second_screen,True,accept_keep,keep,18.099999999999994,19.77653004371257
repeat10_s009,repeat10_s009_o054,31,front,True,kept_m2_abs_lt_0p95,-0.6553617307242909,0.6553617307242909,True,kept_no_second_screen,True,accept_keep,keep,41.599999999999994,44.29120191949005
repeat10_s009,repeat10_s009_o056,55,front,True,kept_m2_abs_lt_0p95,-0.503297868121102,0.503297868121102,True,kept_no_second_screen,True,accept_keep,keep,-15.099999999999994,-12.119218821324353
repeat10_s009,repeat10_s009_o057,56,front,True,kept_m2_abs_lt_0p95,0.503297868121102,0.503297868121102,True,kept_no_second_screen,True,accept_flip,flip,-23.19999999999999,-27.882360478789906
repeat10_s009,repeat10_s009_o058,57,front,True,kept_m2_abs_lt_0p95,0.5210028515910281,0.5210028515910281,True,kept_no_second_screen,True,accept_keep,keep,-42.69999999999999,-40.12441667490543
repeat10_s010,repeat10_s010_o060,50,front,True,kept_m2_abs_lt_0p95,0.6900211109198695,0.6900211109198695,True,kept_no_second_screen,True,accept_flip,flip,34.69999999999999,35.61083199650386
repeat10_s010,repeat10_s010_o061,51,front,True,kept_m2_abs_lt_0p95,-0.629300216538744,0.629300216538744,True,kept_no_second_screen,True,accept_keep,keep,16.0,23.41556238881651
repeat10_s010,repeat10_s010_o062,52,front,True,kept_m2_abs_lt_0p95,-0.10189138281923249,0.10189138281923249,True,kept_no_second_screen,False,reject_small_predicted_yaw,keep,,7.160500915299735
repeat10_s010,repeat10_s010_o063,53,front,True,kept_m2_abs_lt_0p95,-0.588129728100637,0.588129728100637,True,kept_no_second_screen,False,reject_poor_keep_flip_match,flip,,-9.520586171955415
repeat10_s010,repeat10_s010_o064,58,rear,False,rejected_m2_abs_ge_0p95,0.9967441164042334,0.9967441164042334,True,kept_no_second_screen,True,accept_keep,keep,-56.7,-54.33931982952549
