sample_uid,gt_x_m,gt_y_m,gt_heading_deg,observation_count,success,failure_reason,estimated_x_m,estimated_y_m,estimated_heading_deg,position_error_m,signed_heading_error_deg,abs_heading_error_deg,within_5cm,within_10cm,within_20cm,within_5deg,within_10deg,within_20deg,within_10cm_10deg,within_20cm_20deg,iterations,runtime_ms,objective_value,tag_count_input,tag_count_used,tag_count_rejected,tags_input,tags_used,tags_rejected
main29_s023,8.0,2.0,110.0,5,True,,7.9766241059380825,2.0252027475790797,110.69116574735558,0.034374567760610444,0.6911657473555692,0.6911657473555692,True,True,True,True,True,True,True,True,71,9.056700000655837,0.7776555425319343,5,5,0,32;33;34;35;52,32;33;34;35;52,
main29_s024,8.0,3.0,250.0,4,True,,8.02618261474539,2.9820732733402506,250.06600484078615,0.03173163789719718,0.06600484078614954,0.06600484078614954,True,True,True,True,True,True,True,True,52,6.48679999721935,0.7982085826982294,4,4,0,50;51;52;32,50;51;52;32,
main29_s025,8.0,4.0,310.0,4,True,,8.00756673342894,4.053992664795252,309.8679893317434,0.0545203017827034,-0.132010668256612,0.132010668256612,False,True,True,True,True,True,True,True,61,7.581800000480143,0.31885605122946126,4,4,0,53;55;56;33,53;55;56;33,
main29_s026,9.0,1.0,45.0,3,True,,8.981477210183375,1.010301421030586,46.1992155099107,0.02119464597110037,1.1992155099106867,1.1992155099106867,True,True,True,True,True,True,True,True,106,12.354899998172186,0.46242812827887303,3,3,0,31;55;56,31;55;56,
main29_s027,9.0,2.0,85.0,3,True,,8.959278439292499,2.0339996583168083,87.59653877919706,0.05304924384111829,2.5965387791970613,2.5965387791970613,False,True,True,True,True,True,True,True,85,9.808099999645492,0.6709856990600306,3,3,0,31;32;33,31;32;33,
main29_s028,9.0,3.0,295.0,4,True,,9.02070612718316,3.0247724007909293,293.06609646504353,0.032286460689763714,-1.933903534956471,1.933903534956471,True,True,True,True,True,True,True,True,68,8.302700000058394,0.703649970655188,4,4,0,53;54;55;32,53;54;55;32,
main29_s029,9.0,4.0,245.0,3,True,,9.016371347412887,4.005200019680925,246.5848730675734,0.017177346151121695,1.5848730675733975,1.5848730675733975,True,True,True,True,True,True,True,True,95,12.23519999985001,1.1525521307358357,3,3,0,50;51;53,50;51;53,
repeat10_s001,2.0,1.0,60.0,4,True,,1.9652637672098614,1.0227527964679202,60.53334364417625,0.04152463865660122,0.5333436441762558,0.5333436441762558,True,True,True,True,True,True,True,True,76,9.256100001948653,1.97685138830137,4,4,0,37;38;39;45,37;38;39;45,
repeat10_s002,2.0,4.0,290.0,5,True,,2.004288978393428,3.976850621989622,288.34857141089714,0.023543343813627514,-1.6514285891028635,1.6514285891028635,True,True,True,True,True,True,True,True,66,8.623800000350457,1.462800210868218,5,5,0,45;46;47;48;39,45;46;47;48;39,
repeat10_s003,4.0,3.0,250.0,4,True,,3.9426636641110053,2.970720782646265,251.3957625882313,0.06437956183466043,1.3957625882312925,1.3957625882312925,False,True,True,True,True,True,True,True,59,7.741199999145465,0.8460528829471264,4,4,0,45;46;48;35,45;46;48;35,
repeat10_s004,4.0,4.0,220.0,5,True,,4.050997383737547,3.9603327949318197,218.3339307956741,0.06460820618153487,-1.6660692043259075,1.6660692043259075,False,True,True,True,True,True,True,True,63,8.366099998966092,1.6665058333343077,5,5,0,42;43;45;46;35,42;43;45;46;35,
repeat10_s005,5.0,1.0,115.0,5,True,,4.970771137334794,1.02044274549734,115.62677924335405,0.03566836492146045,0.6267792433540649,0.6267792433540649,True,True,True,True,True,True,True,True,69,9.283499999583,2.1121275478429697,5,5,0,36;37;38;41;49,36;37;38;41;49,
repeat10_s006,5.0,2.0,115.0,5,True,,5.005406530660703,2.028364241628625,115.01823608154757,0.028874916050997256,0.018236081547570393,0.018236081547570393,True,True,True,True,True,True,True,True,68,8.38840000142227,0.46720092665112145,5,5,0,36;37;38;39;49,36;37;38;39;49,
repeat10_s007,6.0,2.0,65.0,5,True,,5.999390511338628,2.020262861701569,64.27765498267784,0.020272026064635275,-0.7223450173221408,0.7223450173221408,True,True,True,True,True,True,True,True,79,10.073299999930896,2.77128382789855,5,5,0,32;33;34;35;58,32;33;34;35;58,
repeat10_s008,6.0,4.0,260.0,6,True,,6.027791298254658,3.981003207998052,260.4986423307292,0.033663546530997485,0.49864233072918296,0.49864233072918296,True,True,True,True,True,True,True,True,65,8.880999997927574,1.6190212604490428,6,6,0,47;48;49;50;51;34,47;48;49;50;51;34,
repeat10_s009,7.0,1.0,25.0,4,True,,7.0347705780750305,1.0162459414043399,24.758698512846934,0.03837868824992635,-0.24130148715306632,0.24130148715306632,True,True,True,True,True,True,True,True,90,10.23910000003525,0.311284472438402,4,4,0,31;55;56;57,31;55;56;57,
repeat10_s010,9.0,4.0,245.0,5,True,,9.03376684598997,3.97189022827876,244.34233154704305,0.04393585272110407,-0.6576684529569548,0.6576684529569548,True,True,True,True,True,True,True,True,68,8.750199998758035,2.672280050640228,5,5,0,50;51;52;53;58,50;51;52;53;58,
