sample_uid,gt_x_m,gt_y_m,gt_heading_deg,observation_count,success,failure_reason,estimated_x_m,estimated_y_m,estimated_heading_deg,position_error_m,signed_heading_error_deg,abs_heading_error_deg,within_5cm,within_10cm,within_20cm,within_5deg,within_10deg,within_20deg,within_10cm_10deg,within_20cm_20deg,iterations,runtime_ms,objective_value,tag_count_input,tag_count_used,tag_count_rejected,tags_input,tags_used,tags_rejected
main29_s016,6.0,2.0,65.0,6,True,,5.988949009421993,2.0410046161124384,66.08643716971805,0.042467669294224866,1.0864371697180673,1.0864371697180673,True,True,True,True,True,True,True,True,57,7.826799999747891,1.680146591661212,6,6,0,32;33;34;35;48;49,32;33;34;35;48;49,
main29_s017,6.0,4.0,260.0,5,True,,6.080284230373097,4.00251073181587,261.5963922997182,0.08032347988509823,1.596392299718218,1.596392299718218,False,True,True,True,True,True,True,True,64,8.428000001003966,2.8164182358071925,5,5,0,48;49;50;51;34,48;49;50;51;34,
main29_s018,7.0,1.0,25.0,4,True,,6.986982182625485,1.1271784677913028,25.0135733272719,0.12784297492994942,0.013573327271899416,0.013573327271899416,False,False,True,True,True,True,False,True,82,10.01640000322368,0.4382490991466271,4,4,0,31;55;56;57,31;55;56;57,
main29_s019,7.0,2.0,60.0,4,True,,6.984300224981033,2.0333721692900566,60.64562813233243,0.03688068083387797,0.6456281323324333,0.6456281323324333,True,True,True,True,True,True,True,True,48,6.03899999987334,0.4619434789145841,4,4,0,32;33;49;50,32;33;49;50,
main29_s020,7.0,3.0,250.0,6,True,,7.009344278204596,2.975684491128648,250.77201799353196,0.026049174782278098,0.7720179935319607,0.7720179935319607,True,True,True,True,True,True,True,True,59,8.093399999779649,2.614263872067656,6,6,0,48;49;50;51;32;33,48;49;50;51;32;33,
main29_s021,7.0,4.0,295.0,4,True,,7.04006587848233,4.019100800238423,297.03888972911915,0.04438597963669334,2.0388897291191483,2.0388897291191483,True,True,True,True,True,True,True,True,58,7.238900005177129,1.7359079126115533,4,4,0,51;53;55;34,51;53;55;34,
main29_s022,8.0,1.0,40.0,5,True,,8.02379990188009,1.0231013007900518,40.05463189370931,0.033167837247766396,0.05463189370931332,0.05463189370931332,True,True,True,True,True,True,True,True,63,8.097699996142182,1.6207588280882619,5,5,0,31;55;56;57;51,31;55;56;57;51,
main29_s023,8.0,2.0,110.0,5,True,,7.9752359546831855,2.024982798463464,110.68603114684134,0.03517667067133124,0.6860311468413443,0.6860311468413443,True,True,True,True,True,True,True,True,65,8.46099999762373,0.8477762456335927,5,5,0,32;33;34;35;52,32;33;34;35;52,
main29_s024,8.0,3.0,250.0,4,True,,8.030763682116843,2.981952742327642,250.01378061728303,0.035666618102627334,0.01378061728303237,0.01378061728303237,True,True,True,True,True,True,True,True,52,6.561100002727471,1.1056391443703468,4,4,0,50;51;52;32,50;51;52;32,
main29_s025,8.0,4.0,310.0,4,True,,8.005433297225377,4.052406707674573,309.8886533403826,0.0526876050701434,-0.11134665961742485,0.11134665961742485,False,True,True,True,True,True,True,True,60,7.5992999991285615,0.39231454410032995,4,4,0,53;55;56;33,53;55;56;33,
