tag_id,camera_role,meas_distance_m,true_distance_m,distance_error_m,meas_angle_deg,true_angle_deg,angle_error_deg,meas_yaw_deg,true_yaw_deg,yaw_error_deg,tag_x_m,tag_y_m,tag_yaw_deg,tag_facing,camera_x_m,camera_y_m,camera_heading_deg,camera_forward_offset_m,world_bearing_deg,raw_distance_m,cal_distance_m,raw_angle_deg,cal_angle_deg,raw_yaw_deg,cal_yaw_deg,center_x,center_y,avg_width_px,avg_height_px,width_height_ratio,perspective_skew_lr,perspective_skew_tb,snapshot_path
41,front,2.8202,2.7771155224710955,0.04308447752890432,42.0114,44.568543221289275,-2.557143221289266,-37.7374,-5.431456778710725,-32.30594322128928,1.2,3.695,0.0,right,3.9646466814672405,3.9578675556284564,230.0,0.055,185.43145677871073,3.3861,2.8202,34.9285,42.0114,-37.5989,-37.7374,,,,,,,,/tmp/location_front_1782801200143.jpg
42,front,3.0787,3.0014173848563286,0.07728261514367141,25.1004,26.269673084324438,-1.1692730843244306,26.0255,-23.730326915675562,49.755826915675556,1.217,2.75,0.0,right,3.9646466814672405,3.9578675556284564,230.0,0.055,203.73032691567556,3.3848,3.0787,22.4313,25.1004,30.5988,26.0255,,,,,,,,/tmp/location_front_1782801200143.jpg
43,front,3.6218,3.5329612205373913,0.08883877946260865,8.6891,11.052087879509372,-2.362987879509376,-39.3819,-38.94791212049063,-0.4339878795093739,1.217,1.737,0.0,right,3.9646466814672405,3.9578675556284564,230.0,0.055,218.94791212049063,3.8003,3.6218,8.924,8.6891,-39.7479,-39.3819,,,,,,,,/tmp/location_front_1782801200143.jpg
44,front,4.2873,4.254962124413466,0.032337875586534004,-2.6991,0.22201743920169292,-2.92111743920168,-47.141,-49.77798256079831,2.636982560798316,1.217,0.709,0.0,right,3.9646466814672405,3.9578675556284564,230.0,0.055,229.7779825607983,4.4715,4.2873,-1.5471,-2.6991,-48.2245,-47.141,,,,,,,,/tmp/location_front_1782801200143.jpg
45,front,4.5167,4.485648861576404,0.03105113842359586,-11.8418,-9.321828141973697,-2.5199718580263095,27.1475,30.678171858026303,-3.5306718580262952,1.676,0.1,90.0,up,3.9646466814672405,3.9578675556284564,230.0,0.055,239.3218281419737,4.7839,4.5167,-10.8529,-11.8418,31.3087,27.1475,,,,,,,,/tmp/location_front_1782801200143.jpg
46,front,4.0459,4.083190017769318,-0.03729001776931806,-20.8765,-20.87692474676038,0.0004247467603875066,22.0674,19.12307525323962,2.9443247467603726,2.627,0.1,90.0,up,3.9646466814672405,3.9578675556284564,230.0,0.055,250.87692474676038,4.4632,4.0459,-21.1387,-20.8765,25.708,22.0674,,,,,,,,/tmp/location_front_1782801200143.jpg
36,rear,0.7075,0.8263458840231751,-0.11884588402317509,-11.1916,-3.649802964932121,-7.541797035067873,27.7296,36.35019703506782,-8.620597035067817,4.538,4.723,270.0,down,4.04820907072649,4.057453333233924,50.0,-0.075,53.64980296493211,0.627,0.7075,-14.8239,-11.1916,29.2339,27.7296,,,,,,,,/tmp/location_rear_1782801205893.jpg
