tag_id,camera_role,meas_distance_m,true_distance_m,distance_error_m,meas_angle_deg,true_angle_deg,angle_error_deg,meas_yaw_deg,true_yaw_deg,yaw_error_deg,tag_x_m,tag_y_m,tag_yaw_deg,tag_facing,camera_x_m,camera_y_m,camera_heading_deg,camera_forward_offset_m,world_bearing_deg,raw_distance_m,cal_distance_m,raw_angle_deg,cal_angle_deg,raw_yaw_deg,cal_yaw_deg,center_x,center_y,avg_width_px,avg_height_px,width_height_ratio,perspective_skew_lr,perspective_skew_tb,snapshot_path
41,front,2.8141,2.7771155224710955,0.036984477528904325,42.004,44.568543221289275,-2.5645432212892842,-37.4842,-5.431456778710725,-32.05274322128929,1.2,3.695,0.0,right,3.9646466814672405,3.9578675556284564,230.0,0.055,185.43145677871073,3.3786,2.8141,34.9233,42.004,-37.3274,-37.4842,,,,,,,,/tmp/location_front_1782802067580.jpg
42,front,3.0904,3.0014173848563286,0.08898261514367123,25.0969,26.269673084324438,-1.172773084324433,25.3153,-23.730326915675562,49.04562691567557,1.217,2.75,0.0,right,3.9646466814672405,3.9578675556284564,230.0,0.055,203.73032691567556,3.3977,3.0904,22.4286,25.0969,29.8372,25.3153,,,,,,,,/tmp/location_front_1782802067580.jpg
43,front,3.6293,3.5329612205373913,0.09633877946260894,8.7008,11.052087879509372,-2.3512878795093854,-38.3409,-38.94791212049063,0.6070121204906229,1.217,1.737,0.0,right,3.9646466814672405,3.9578675556284564,230.0,0.055,218.94791212049063,3.8083,3.6293,8.9342,8.7008,-38.6314,-38.3409,,,,,,,,/tmp/location_front_1782802067580.jpg
45,front,4.532,4.485648861576404,0.04635113842359573,-11.8381,-9.321828141973697,-2.5162718580263004,27.4406,30.678171858026303,-3.237571858026314,1.676,0.1,90.0,up,3.9646466814672405,3.9578675556284564,230.0,0.055,239.3218281419737,4.8,4.532,-10.849,-11.8381,31.6231,27.4406,,,,,,,,/tmp/location_front_1782802067580.jpg
46,front,4.0617,4.083190017769318,-0.021490017769317582,-20.8725,-20.87692474676038,0.004424746760378184,22.777,19.12307525323962,3.6539247467603673,2.627,0.1,90.0,up,3.9646466814672405,3.9578675556284564,230.0,0.055,250.87692474676038,4.4806,4.0617,-21.1339,-20.8725,26.4691,22.777,,,,,,,,/tmp/location_front_1782802067580.jpg
47,front,3.8371,3.8772944209104425,-0.04019442091044256,-28.4941,-34.26205865761057,5.7679586576105635,26.9544,5.737941342389433,21.21645865761056,3.577,0.1,90.0,up,3.9646466814672405,3.9578675556284564,230.0,0.055,264.26205865761057,4.5247,3.8371,-31.0161,-28.4941,30.8027,26.9544,,,,,,,,/tmp/location_front_1782802067580.jpg
36,rear,0.7069,0.8263458840231751,-0.11944588402317513,-11.2124,-3.649802964932121,-7.562597035067881,27.6958,36.35019703506782,-8.65439703506783,4.538,4.723,270.0,down,4.04820907072649,4.057453333233924,50.0,-0.075,53.64980296493211,0.6265,0.7069,-14.8477,-11.2124,29.2011,27.6958,,,,,,,,/tmp/location_rear_1782802072913.jpg
