sample_uid,gt_x_m,gt_y_m,gt_heading_deg,observation_count,success,failure_reason,estimated_x_m,estimated_y_m,estimated_heading_deg,position_error_m,signed_heading_error_deg,abs_heading_error_deg,within_5cm,within_10cm,within_20cm,within_5deg,within_10deg,within_20deg,within_10cm_10deg,within_20cm_20deg,iterations,runtime_ms,objective_value,tag_count_input,tag_count_used,tag_count_rejected,tags_input,tags_used,tags_rejected
main29_s011,4.0,4.0,220.0,5,True,,4.013833092892688,3.948457106051515,220.2556733242009,0.05336688463422341,0.25567332420089883,0.25567332420089883,False,True,True,True,True,True,True,True,57,8.490599997458048,3.012206433729464,5,5,0,42;43;45;46;35,42;43;45;46;35,
main29_s012,5.0,1.0,115.0,6,True,,4.977925940569294,0.9650416709885108,116.6443320358478,0.04134427248151613,1.6443320358478104,1.6443320358478104,True,True,True,True,True,True,True,True,66,9.688199999800418,4.104620008737767,6,5,1,36;37;38;40;41;49,36;37;38;41;49,40
main29_s013,5.0,2.0,115.0,6,True,,4.901260500731186,1.9651798807147147,115.29914221620479,0.10469923315334077,0.2991422162047854,0.2991422162047854,False,False,True,True,True,True,False,True,65,9.928200001013465,3.8811392170511843,6,6,0,36;37;38;39;40;49,36;37;38;39;40;49,
main29_s014,5.0,3.0,245.0,6,True,,4.995493870016045,2.98915689236977,245.7413185089601,0.011742154423829247,0.7413185089600915,0.7413185089600915,True,True,True,True,True,True,True,True,57,8.874999999534339,4.717653690254472,6,6,0,46;47;48;49;34;35,46;47;48;49;34;35,
main29_s015,5.0,4.0,245.0,5,True,,5.007543281101033,3.9708816300028253,245.52873603738976,0.030079570493302687,0.5287360373897627,0.5287360373897627,True,True,True,True,True,True,True,True,59,8.806099998764694,4.5460405445238194,5,5,0,46;47;48;49;35,46;47;48;49;35,
main29_s016,6.0,2.0,65.0,6,True,,6.019770996768839,2.0296128519306853,65.55796302252206,0.03560636618221728,0.557963022522074,0.557963022522074,True,True,True,True,True,True,True,True,56,9.565100001054816,0.7433212111277137,6,5,1,32;33;34;35;48;49,32;33;34;48;49,35
main29_s017,6.0,4.0,260.0,5,True,,6.021223631693679,4.027235016892755,261.29165644069866,0.03452808548728941,1.2916564406986595,1.2916564406986595,True,True,True,True,True,True,True,True,62,8.163900005456526,1.1800397073948716,5,4,1,48;49;50;51;34,48;49;50;34,51
main29_s018,7.0,1.0,25.0,4,True,,7.020566227000278,1.0694377558473664,25.983512100379347,0.07241941473213814,0.9835121003793574,0.9835121003793574,False,True,True,True,True,True,True,True,94,14.718500002345536,1.1564786052790252,4,4,0,31;55;56;57,31;55;56;57,
main29_s019,7.0,2.0,60.0,4,True,,6.990656203607028,2.0311656251081396,60.625574230688876,0.03253617554990788,0.6255742306888692,0.6255742306888692,True,True,True,True,True,True,True,True,48,6.471000000601634,0.8556899341017449,4,4,0,32;33;49;50,32;33;49;50,
main29_s020,7.0,3.0,250.0,6,True,,6.99994341705792,2.979059413014923,250.85145176515474,0.020940663430486353,0.8514517651547351,0.8514517651547351,True,True,True,True,True,True,True,True,58,8.736399999179412,3.121195877918517,6,6,0,48;49;50;51;32;33,48;49;50;51;32;33,
main29_s021,7.0,4.0,295.0,4,True,,7.043285620004109,4.021183021336747,297.0571307191685,0.048190925412293584,2.0571307191685264,2.0571307191685264,True,True,True,True,True,True,True,True,57,7.609799999045208,1.92425433531358,4,4,0,51;53;55;34,51;53;55;34,
main29_s022,8.0,1.0,40.0,5,True,,8.017153314970411,1.0235479190988832,40.03158315316262,0.029133154795896662,0.03158315316261451,0.03158315316261451,True,True,True,True,True,True,True,True,66,9.917299998051021,4.759700050701092,5,5,0,31;55;56;57;51,31;55;56;57;51,
main29_s023,8.0,2.0,110.0,5,True,,7.95777297077766,2.0196277383108083,110.59493443202348,0.04656576111416952,0.5949344320234786,0.5949344320234786,True,True,True,True,True,True,True,True,64,9.437799999432173,1.5502950509145161,5,5,0,32;33;34;35;52,32;33;34;35;52,
main29_s024,8.0,3.0,250.0,4,True,,8.002685301035063,2.9886841284647416,250.34587977920722,0.011630124257779099,0.34587977920722324,0.34587977920722324,True,True,True,True,True,True,True,True,53,6.894300000567455,2.283709984943628,4,4,0,50;51;52;32,50;51;52;32,
main29_s025,8.0,4.0,310.0,4,True,,7.994874309539451,4.042186331562901,309.9939937867332,0.042496579549798554,-0.006006213266800842,0.006006213266800842,True,True,True,True,True,True,True,True,58,8.077399994363077,2.0922492560432207,4,4,0,53;55;56;33,53;55;56;33,
