group_key,dataset,gt_x,gt_y,gt_h,est_x,est_y,est_h,tag_id,camera_role,measured_distance_m,predicted_distance_m,distance_residual_m,distance_residual_cm,distance_weight,measured_angle_deg,predicted_angle_deg,angle_residual_deg,angle_weight
624_x2.000_y3.000_h270.0,624,2.0,3.0,270.0,1.990625,2.9875,270.15625,39,rear,2.171,2.1613830570951826,0.009616942904817183,0.9616942904817183,0.5,-6.8,-8.369152630061194,1.5691526300611827,0.2
624_x2.000_y3.000_h270.0,624,2.0,3.0,270.0,1.990625,2.9875,270.15625,43,front,1.455,1.428320981292667,0.026679018707333135,2.6679018707333135,1.0,32.3,32.815187937369075,-0.5151879373690917,0.5
624_x2.000_y3.000_h270.0,624,2.0,3.0,270.0,1.990625,2.9875,270.15625,45,front,2.823,2.850605900888594,-0.027605900888593826,-2.7605900888593826,1.0,4.2,6.617354933726858,-2.4173549337268696,0.5
624_x2.000_y3.000_h270.0,624,2.0,3.0,270.0,1.990625,2.9875,270.15625,46,front,2.915,2.9015481252242177,0.013451874775782358,1.3451874775782358,1.0,-14.5,-12.368326945606782,-2.131673054393218,0.5
624_x2.000_y3.000_h270.0,624,2.0,3.0,270.0,1.990625,2.9875,270.15625,47,front,3.227,3.2381359674331787,-0.011135967433178795,-1.1135967433178795,1.0,-25.9,-28.83051078964496,2.9305107896449556,0.5
624_x2.000_y4.000_h90.0,624,2.0,4.0,90.0,1.9843750000000009,3.9999999999999996,88.75,38,front,1.315,1.3139021223759035,0.0010978776240964105,0.10978776240964105,1.0,28.7,28.121258186462057,0.5787418135379312,0.5
624_x2.000_y4.000_h90.0,624,2.0,4.0,90.0,1.9843750000000009,3.9999999999999996,88.75,39,front,1.188,1.1877046935343631,0.0002953064656368021,0.029530646563680207,1.0,-17.3,-16.658635198805484,-0.641364801194527,0.5
624_x2.000_y4.000_h180.0,624,2.0,4.0,180.0,2.01875,4.015625,178.90625,40,front,1.021,1.0248232117938707,-0.0038232117938707955,-0.38232117938707955,1.0,40.2,40.72479119141093,-0.5247911914109409,0.5
624_x2.000_y4.000_h180.0,624,2.0,4.0,180.0,2.01875,4.015625,178.90625,41,front,0.824,0.826808525086443,-0.0028085250864430256,-0.28085250864430256,1.0,-23.0,-23.613923622368475,0.6139236223684748,0.5
624_x2.000_y4.000_h270.0,624,2.0,4.0,270.0,2.015625,3.978125,267.5,39,rear,1.12,1.19883891411729,-0.07883891411728983,-7.883891411728983,0.5,-16.8,-19.419548997309846,2.6195489973098347,0.2
624_x2.000_y4.000_h270.0,624,2.0,4.0,270.0,2.015625,3.978125,267.5,42,front,1.454,1.4161752968145207,0.03782470318547926,3.782470318547926,1.0,30.9,31.563990795275174,-0.6639907952751685,0.5
624_x2.000_y4.000_h270.0,624,2.0,4.0,270.0,2.015625,3.978125,267.5,45,front,3.801,3.8385529922603867,-0.03755299226038655,-3.7552992260386553,1.0,1.1,2.629979117806897,-1.5299791178069029,0.5
624_x2.000_y4.000_h270.0,624,2.0,4.0,270.0,2.015625,3.978125,267.5,46,front,3.842,3.87102826137589,-0.029028261375890096,-2.9028261375890096,1.0,-12.7,-11.518160565132348,-1.1818394348676406,0.5
624_x2.000_y4.000_h270.0,624,2.0,4.0,270.0,2.015625,3.978125,267.5,47,front,4.121,4.124220537874329,-0.003220537874328855,-0.3220537874328855,1.0,-22.6,-24.52718068021204,1.9271806802120466,0.5
624_x3.000_y3.000_h0.0,624,3.0,3.0,0.0,2.9,2.9718750000000003,359.84375,41,rear,1.798,1.780588137742201,0.017411862257799005,1.7411862257799005,0.5,26.2,23.9737904518542,2.226209548145789,0.2
624_x3.000_y3.000_h0.0,624,3.0,3.0,0.0,2.9,2.9718750000000003,359.84375,42,rear,1.691,1.6202917061743578,0.07070829382564225,7.070829382564225,0.5,-6.3,-8.03409049130562,1.7340904913056079,0.2
624_x3.000_y3.000_h0.0,624,3.0,3.0,0.0,2.9,2.9718750000000003,359.84375,55,front,7.295,7.252096864035957,0.042903135964042605,4.2903135964042605,1.0,8.0,9.70267828952143,-1.7026782895214296,0.5
624_x3.000_y3.000_h90.0,624,3.0,3.0,90.0,2.9718750000000003,3.0031250000000003,90.78125,36,front,2.316,2.300019399416146,0.015980600583853644,1.5980600583853644,1.0,42.3,43.79029277941572,-1.4902927794157108,0.5
624_x3.000_y3.000_h90.0,624,3.0,3.0,90.0,2.9718750000000003,3.0031250000000003,90.78125,37,front,2.226,2.2294969360668486,-0.0034969360668486438,-0.3496936066848644,1.0,15.4,16.897373126010564,-1.497373126010558,0.5
624_x3.000_y3.000_h90.0,624,3.0,3.0,90.0,2.9718750000000003,3.0031250000000003,90.78125,38,front,2.156,2.1688745320826297,-0.012874532082629564,-1.2874532082629564,1.0,-11.1,-8.267922923070586,-2.8320770769294086,0.5
624_x3.000_y3.000_h90.0,624,3.0,3.0,90.0,2.9718750000000003,3.0031250000000003,90.78125,39,front,2.5,2.5061079154541264,-0.006107915454126367,-0.6107915454126367,1.0,-26.7,-30.49611976401542,3.7961197640154296,0.5
