sample_uid,gt_x_m,gt_y_m,gt_heading_deg,observation_count,success,failure_reason,estimated_x_m,estimated_y_m,estimated_heading_deg,position_error_m,signed_heading_error_deg,abs_heading_error_deg,within_5cm,within_10cm,within_20cm,within_5deg,within_10deg,within_20deg,within_10cm_10deg,within_20cm_20deg,iterations,runtime_ms,objective_value,tag_count_input,tag_count_used,tag_count_rejected,tags_input,tags_used,tags_rejected
main29_s014,5.0,3.0,245.0,6,True,,4.986437655592524,2.985955413712422,293.69760776896294,0.019524025963315813,48.69760776896294,48.69760776896294,True,True,True,False,False,False,False,False,37,4.295000002457527,0.0004307805428190186,6,6,0,46;47;48;49;34;35,46;47;48;49;34;35,
main29_s015,5.0,4.0,245.0,5,True,,5.0451666141293785,3.9592833933095264,250.07549325700361,0.06081007393762068,5.075493257003615,5.075493257003615,False,True,True,False,True,True,True,True,97,9.979200000088895,0.0025278596726593825,5,5,0,46;47;48;49;35,46;47;48;49;35,
main29_s016,6.0,2.0,65.0,6,True,,6.01618523878217,2.0323175576032795,78.49318237809236,0.03614396884512203,13.493182378092342,13.493182378092342,True,True,True,False,False,True,False,True,43,4.900500000076136,9.08903587812906e-05,6,6,0,32;33;34;35;48;49,32;33;34;35;48;49,
main29_s017,6.0,4.0,260.0,5,True,,6.180560099805789,3.990970976089265,257.4010011923859,0.1807857099293448,-2.598998807614123,2.598998807614123,False,False,True,True,True,True,False,True,90,8.888099997420795,0.001775878283613385,5,5,0,48;49;50;51;34,48;49;50;51;34,
main29_s018,7.0,1.0,25.0,4,True,,7.016413328225462,1.2028677220101467,291.04220634893437,0.20353061189173216,-93.95779365106563,93.95779365106563,False,False,False,False,False,False,False,False,66,6.50849999874481,0.0007006703017749478,4,4,0,31;55;56;57,31;55;56;57,
main29_s019,7.0,2.0,60.0,4,True,,7.0246502348521815,2.0160670842394843,74.26332001033262,0.029424229373534852,14.26332001033262,14.26332001033262,True,True,True,False,False,True,False,True,83,7.518700000218814,0.0001853184307139804,4,4,0,32;33;49;50,32;33;49;50,
main29_s020,7.0,3.0,250.0,6,True,,7.007597290725139,2.9709122653977214,212.4512810563365,0.030063518268074966,-37.54871894366349,37.54871894366349,True,True,True,False,False,False,False,False,34,3.9075999993656296,0.0029744057620114503,6,6,0,48;49;50;51;32;33,48;49;50;51;32;33,
main29_s021,7.0,4.0,295.0,4,True,,7.053703872317734,4.02612248563761,297.4143150189675,0.059720098441032675,2.4143150189675,2.4143150189675,False,True,True,True,True,True,True,True,92,8.494599998812191,0.002446249027322838,4,4,0,51;53;55;34,51;53;55;34,
main29_s022,8.0,1.0,40.0,5,True,,8.021604354724806,1.0241201368893722,48.56198418980898,0.032380999778223306,8.561984189808982,8.561984189808982,True,True,True,False,True,True,True,True,108,10.79320000280859,0.0031811496298347697,5,5,0,31;55;56;57;51,31;55;56;57;51,
main29_s023,8.0,2.0,110.0,5,True,,7.983753028605494,2.0268668168308537,108.09752414269906,0.031397291700344734,-1.9024758573009422,1.9024758573009422,True,True,True,True,True,True,True,True,96,9.47729999825242,0.0015191980787354377,5,5,0,32;33;34;35;52,32;33;34;35;52,
main29_s024,8.0,3.0,250.0,4,True,,7.993073315420768,2.9865209561214483,260.3015816164833,0.01515465549394304,10.301581616483304,10.301581616483304,True,True,True,False,False,True,False,True,85,7.910500000434695,0.00013863107084035987,4,4,0,50;51;52;32,50;51;52;32,
main29_s025,8.0,4.0,310.0,4,True,,8.03122428604177,4.070605540434071,298.8679252774474,0.0772016734197228,-11.132074722552602,11.132074722552602,False,True,True,False,False,True,False,True,91,8.754600003157975,0.00027671701441970436,4,4,0,53;55;56;33,53;55;56;33,
main29_s026,9.0,1.0,45.0,3,True,,8.958225829239025,1.088189393387688,331.5665876556491,0.09758304385934845,-73.43341234435093,73.43341234435093,False,True,True,False,False,False,False,False,99,7.653100001334678,2.4671539428459913e-05,3,3,0,31;55;56,31;55;56,
main29_s027,9.0,2.0,85.0,3,True,,8.923649234928977,2.132204522289566,309.28291755432474,0.15266785857128842,-135.71708244567526,135.71708244567526,False,False,True,False,False,False,False,False,79,6.738899999618297,0.0006349907714296853,3,3,0,31;32;33,31;32;33,
main29_s028,9.0,3.0,295.0,4,True,,9.119794074730482,3.055086690038573,232.94570942072184,0.13185281096714674,-62.05429057927816,62.05429057927816,False,False,True,False,False,False,False,False,29,3.294300000561634,0.00020902270328545568,4,4,0,53;54;55;32,53;54;55;32,
main29_s029,9.0,4.0,245.0,5,True,,9.101385322459958,3.9987195894422607,238.02054635542626,0.10139340738680211,-6.979453644573738,6.979453644573738,False,False,True,False,True,True,False,True,95,9.36839999849326,0.0033693968245471165,5,5,0,49;50;51;53;58,49;50;51;53;58,
repeat10_s001,2.0,1.0,60.0,4,True,,1.9302192028071488,1.028815502673927,74.69287825313481,0.07549631018282237,14.692878253134808,14.692878253134808,False,True,True,False,False,True,False,True,124,12.868599998910213,0.0016162988486905954,4,4,0,37;38;39;45,37;38;39;45,
repeat10_s002,2.0,4.0,290.0,5,True,,2.0101328727047174,3.9790226176260757,285.620353406706,0.023296473563864512,-4.379646593294012,4.379646593294012,True,True,True,True,True,True,True,True,99,9.75289999769302,0.003213774335541333,5,5,0,45;46;47;48;39,45;46;47;48;39,
repeat10_s003,4.0,3.0,250.0,4,True,,3.9542187936778,2.952960167097794,209.61195420104988,0.06564041995434922,-40.38804579895012,40.38804579895012,False,True,True,False,False,False,False,False,31,3.3852999986265786,0.0002767860657410284,4,4,0,45;46;48;35,45;46;48;35,
repeat10_s004,4.0,4.0,220.0,5,True,,4.07085235481349,3.9358856300421667,254.12094877003716,0.09555474147161197,34.12094877003716,34.12094877003716,False,True,True,False,False,False,False,False,36,3.8544000017282087,0.0003800713916119303,5,5,0,42;43;45;46;35,42;43;45;46;35,
repeat10_s005,5.0,1.0,115.0,7,True,,4.880311378181547,1.0090359168130945,122.5255306452591,0.12002922138151928,7.525530645259096,7.525530645259096,False,False,True,False,True,True,False,True,99,10.092000000440748,0.012057228767474188,7,7,0,36;37;38;39;40;41;49,36;37;38;39;40;41;49,
repeat10_s006,5.0,2.0,115.0,6,True,,4.89854832166629,1.9945345054261001,135.91993364662162,0.10159879264865258,20.919933646621615,20.919933646621615,False,False,True,False,False,False,False,False,33,3.7998000007064547,0.005318260279658581,6,6,0,36;37;38;39;40;49,36;37;38;39;40;49,
repeat10_s007,6.0,2.0,65.0,5,True,,6.058360749851249,2.1138865267781757,228.9528028348747,0.127969207643074,163.95280283487466,163.95280283487466,False,False,True,False,False,False,False,False,68,5.598899999313289,0.003138820296892171,5,5,0,32;33;34;35;58,32;33;34;35;58,
repeat10_s008,6.0,4.0,260.0,6,True,,6.053925011164002,3.975118533989165,252.0134141973411,0.059388502084882104,-7.986585802658908,7.986585802658908,False,True,True,False,True,True,True,True,99,9.701799997856142,0.0012324885982573515,6,6,0,47;48;49;50;51;34,47;48;49;50;51;34,
repeat10_s009,7.0,1.0,25.0,4,True,,7.029059346612374,1.0476312940671137,353.3965081827281,0.055795929959504546,-31.6034918172719,31.6034918172719,False,True,True,False,False,False,False,False,94,8.254799999122042,0.0004465289941952681,4,4,0,31;55;56;57,31;55;56;57,
repeat10_s010,9.0,4.0,245.0,5,True,,9.055006539174858,3.960794763676405,236.7552205515367,0.06754827834359756,-8.244779448463305,8.244779448463305,False,True,True,False,True,True,True,True,94,9.324300001026131,0.0029939629270667894,5,5,0,50;51;52;53;58,50;51;52;53;58,
