sample_uid,gt_x_m,gt_y_m,gt_heading_deg,observation_count,success,failure_reason,estimated_x_m,estimated_y_m,estimated_heading_deg,position_error_m,signed_heading_error_deg,abs_heading_error_deg,within_5cm,within_10cm,within_20cm,within_5deg,within_10deg,within_20deg,within_10cm_10deg,within_20cm_20deg,iterations,runtime_ms,objective_value,tag_count_input,tag_count_used,tag_count_rejected,tags_input,tags_used,tags_rejected
main29_s012,5.0,1.0,115.0,6,True,,4.960526216168129,0.9799896625281879,116.63089807192785,0.04425599638174536,1.6308980719278452,1.6308980719278452,True,True,True,True,True,True,True,True,72,9.642599994549528,5.376089079410449,6,6,0,36;37;38;40;41;49,36;37;38;40;41;49,
main29_s013,5.0,2.0,115.0,7,True,,4.886582267306994,1.958184639452872,115.13396871044469,0.1208805462715505,0.13396871044469094,0.13396871044469094,False,False,True,True,True,True,False,True,66,8.836000008159317,2.7491578422068113,7,6,0,36;37;38;39;40;49;50,36;37;38;39;40;49,
main29_s014,5.0,3.0,245.0,6,True,,5.019313878000849,2.9796579852478153,245.62937118706427,0.028050373395193656,0.6293711870642653,0.6293711870642653,True,True,True,True,True,True,True,True,60,8.161100005963817,1.6082794078276867,6,6,0,46;47;48;49;34;35,46;47;48;49;34;35,
main29_s015,5.0,4.0,245.0,5,True,,5.018093128283976,3.9672444107794367,245.55706065840047,0.037420447836533026,0.5570606584004736,0.5570606584004736,True,True,True,True,True,True,True,True,65,8.343299996340647,1.8953282208012263,5,5,0,46;47;48;49;35,46;47;48;49;35,
main29_s016,6.0,2.0,65.0,6,True,,5.992896099316499,2.0402699629730665,66.11325348188171,0.04089175128034006,1.1132534818817135,1.1132534818817135,True,True,True,True,True,True,True,True,57,7.698599991272204,1.1963293070214855,6,6,0,32;33;34;35;48;49,32;33;34;35;48;49,
main29_s017,6.0,4.0,260.0,5,True,,6.092886903515829,4.000823099971043,261.5240984759327,0.0928905503176793,1.5240984759327034,1.5240984759327034,False,True,True,True,True,True,True,True,62,8.053699988522567,2.3606507827229337,5,5,0,48;49;50;51;34,48;49;50;51;34,
main29_s018,7.0,1.0,25.0,4,True,,6.98677859248358,1.1275170327157895,25.007843910354325,0.12820062109582384,0.007843910354324635,0.007843910354324635,False,False,True,True,True,True,False,True,83,9.961299991118722,0.389991497766379,4,4,0,31;55;56;57,31;55;56;57,
main29_s019,7.0,2.0,60.0,4,True,,6.988147500553573,2.032151245110906,60.64322114837179,0.03426637280642794,0.6432211483717936,0.6432211483717936,True,True,True,True,True,True,True,True,49,5.976400003419258,0.37365979358266865,4,4,0,32;33;49;50,32;33;49;50,
main29_s020,7.0,3.0,250.0,6,True,,7.00500866217152,2.9765963311815775,250.80651952272933,0.023933625110100235,0.8065195227293316,0.8065195227293316,True,True,True,True,True,True,True,True,61,8.163799997419119,2.2606237548971113,6,6,0,48;49;50;51;32;33,48;49;50;51;32;33,
main29_s021,7.0,4.0,295.0,4,True,,7.0416569039701535,4.0197547018025785,297.04689302688865,0.04610364293293311,2.046893026888654,2.046893026888654,True,True,True,True,True,True,True,True,57,7.044899990432896,1.5098087805309564,4,4,0,51;53;55;34,51;53;55;34,
main29_s022,8.0,1.0,40.0,5,True,,8.023291241141365,1.0229822690929415,40.06169889141635,0.032721042259769045,0.06169889141634144,0.06169889141634144,True,True,True,True,True,True,True,True,69,8.738699994864874,1.5279954178362996,5,5,0,31;55;56;57;51,31;55;56;57;51,
main29_s023,8.0,2.0,110.0,5,True,,7.9766241059380825,2.0252027475790797,110.69116574735558,0.034374567760610444,0.6911657473555692,0.6911657473555692,True,True,True,True,True,True,True,True,71,8.97640000039246,0.7776555425319343,5,5,0,32;33;34;35;52,32;33;34;35;52,
main29_s024,8.0,3.0,250.0,5,True,,8.02618261474539,2.9820732733402506,250.06600484078615,0.03173163789719718,0.06600484078614954,0.06600484078614954,True,True,True,True,True,True,True,True,52,6.553799990797415,0.7982085826982294,5,4,0,50;51;52;32;58,50;51;52;32,
main29_s025,8.0,4.0,310.0,5,True,,8.00756673342894,4.053992664795252,309.8679893317434,0.0545203017827034,-0.132010668256612,0.132010668256612,False,True,True,True,True,True,True,True,61,7.489900002838112,0.31885605122946126,5,4,0,53;55;56;33;34,53;55;56;33,
main29_s026,9.0,1.0,45.0,4,True,,8.981477210183375,1.010301421030586,46.1992155099107,0.02119464597110037,1.1992155099106867,1.1992155099106867,True,True,True,True,True,True,True,True,106,12.892600003397092,0.46242812827887303,4,3,0,31;55;56;52,31;55;56,
main29_s027,9.0,2.0,85.0,3,True,,8.959278439292499,2.0339996583168083,87.59653877919706,0.05304924384111829,2.5965387791970613,2.5965387791970613,False,True,True,True,True,True,True,True,85,9.866800013696775,0.6709856990600306,3,3,0,31;32;33,31;32;33,
main29_s028,9.0,3.0,295.0,5,True,,9.02070612718316,3.0247724007909293,293.06609646504353,0.032286460689763714,-1.933903534956471,1.933903534956471,True,True,True,True,True,True,True,True,68,8.461400007945485,0.703649970655188,5,4,0,53;54;55;32;33,53;54;55;32,
main29_s029,9.0,4.0,245.0,5,True,,9.06981464455596,4.016759168985723,246.21582954942085,0.07179801069366067,1.215829549420846,1.215829549420846,False,True,True,True,True,True,True,True,63,8.134899995638989,2.4077901941083435,5,5,0,49;50;51;53;58,49;50;51;53;58,
repeat10_s001,2.0,1.0,60.0,4,True,,1.9652637672098614,1.0227527964679202,60.53334364417625,0.04152463865660122,0.5333436441762558,0.5333436441762558,True,True,True,True,True,True,True,True,76,9.35340000432916,1.97685138830137,4,4,0,37;38;39;45,37;38;39;45,
repeat10_s002,2.0,4.0,290.0,5,True,,2.004288978393428,3.976850621989622,288.34857141089714,0.023543343813627514,-1.6514285891028635,1.6514285891028635,True,True,True,True,True,True,True,True,66,8.61839999561198,1.462800210868218,5,5,0,45;46;47;48;39,45;46;47;48;39,
repeat10_s003,4.0,3.0,250.0,4,True,,3.9426636641110053,2.970720782646265,251.3957625882313,0.06437956183466043,1.3957625882312925,1.3957625882312925,False,True,True,True,True,True,True,True,59,7.382000010693446,0.8460528829471264,4,4,0,45;46;48;35,45;46;48;35,
repeat10_s004,4.0,4.0,220.0,6,True,,4.050997383737547,3.9603327949318197,218.3339307956741,0.06460820618153487,-1.6660692043259075,1.6660692043259075,False,True,True,True,True,True,True,True,63,8.19999999657739,1.6665058333343077,6,5,0,42;43;45;46;35;36,42;43;45;46;35,
repeat10_s005,5.0,1.0,115.0,7,True,,4.931960886954405,1.0372665166132353,115.53769842849279,0.0775765052352565,0.5376984284927744,0.5376984284927744,False,True,True,True,True,True,True,True,75,10.443400009535253,6.1815058755473045,7,7,0,36;37;38;39;40;41;49,36;37;38;39;40;41;49,
repeat10_s006,5.0,2.0,115.0,7,True,,4.924392094801086,2.0081467535196103,114.60959175065123,0.07604554504688107,-0.3904082493487522,0.3904082493487522,False,True,True,True,True,True,True,True,58,7.919400013634004,3.2818337509174476,7,6,0,36;37;38;39;40;49;50,36;37;38;39;40;49,
repeat10_s007,6.0,2.0,65.0,5,True,,5.999390511338628,2.020262861701569,64.27765498267784,0.020272026064635275,-0.7223450173221408,0.7223450173221408,True,True,True,True,True,True,True,True,79,9.939700001268648,2.77128382789855,5,5,0,32;33;34;35;58,32;33;34;35;58,
repeat10_s008,6.0,4.0,260.0,6,True,,6.027791298254658,3.981003207998052,260.4986423307292,0.033663546530997485,0.49864233072918296,0.49864233072918296,True,True,True,True,True,True,True,True,65,8.78740000189282,1.6190212604490428,6,6,0,47;48;49;50;51;34,47;48;49;50;51;34,
repeat10_s009,7.0,1.0,25.0,4,True,,7.0347705780750305,1.0162459414043399,24.758698512846934,0.03837868824992635,-0.24130148715306632,0.24130148715306632,True,True,True,True,True,True,True,True,90,10.237700000288896,0.311284472438402,4,4,0,31;55;56;57,31;55;56;57,
repeat10_s010,9.0,4.0,245.0,5,True,,9.03376684598997,3.97189022827876,244.34233154704305,0.04393585272110407,-0.6576684529569548,0.6576684529569548,True,True,True,True,True,True,True,True,68,8.70730000315234,2.672280050640228,5,5,0,50;51;52;53;58,50;51;52;53;58,
